"iso_code","Week","people_fully_vaccinated_per_100","stringency_index","population","population_density","median_age","gdp_per_capita"
"AW",2021 W47,72.6842857142857,41.67,107195,584.8,41.2,35973.781
"AW",2021 W48,72.814,41.67,107195,584.8,41.2,35973.781
"AW",2021 W49,73.062,41.67,107195,584.8,41.2,35973.781
"AW",2021 W50,73.254,41.67,107195,584.8,41.2,35973.781
"AW",2021 W51,73.4825,41.67,107195,584.8,41.2,35973.781
"AW",2021 W52,73.6466666666667,41.67,107195,584.8,41.2,35973.781
"AW",2022 W01,73.79,41.67,107195,584.8,41.2,35973.781
"AW",2022 W02,73.995,38.49,107195,584.8,41.2,35973.781
"AW",2022 W03,74.2142857142857,37.96,107195,584.8,41.2,35973.781
"AW",2022 W04,74.37,37.96,107195,584.8,41.2,35973.781
"AW",2022 W05,74.534,33.2028571428571,107195,584.8,41.2,35973.781
"AW",2022 W06,74.694,32.41,107195,584.8,41.2,35973.781
"AW",2022 W07,74.854,28.1757142857143,107195,584.8,41.2,35973.781
"AO",2021 W47,8.13,60.25,33933611,23.89,16.8,5819.495
"AO",2021 W48,9.05,65.0814285714286,33933611,23.89,16.8,5819.495
"AO",2021 W49,9.72,66.67,33933611,23.89,16.8,5819.495
"AO",2021 W50,10.49,66.67,33933611,23.89,16.8,5819.495
"AO",2021 W51,11.03,66.67,33933611,23.89,16.8,5819.495
"AO",2021 W52,11.58,68.2571428571429,33933611,23.89,16.8,5819.495
"AO",2022 W01,12.035,77.78,33933611,23.89,16.8,5819.495
"AO",2022 W02,12.535,77.78,33933611,23.89,16.8,5819.495
"AO",2022 W03,13.38,71.4285714285714,33933611,23.89,16.8,5819.495
"AO",2022 W04,13.94,70.37,33933611,23.89,16.8,5819.495
"AO",2022 W05,14.38,70.37,33933611,23.89,16.8,5819.495
"AO",2022 W06,14.99,61.6442857142857,33933611,23.89,16.8,5819.495
"AO",2022 W07,15.55,60.19,33933611,23.89,16.8,5819.495
"AL",2021 W47,33.2333333333333,45.37,2872934,104.871,38,11803.431
"AL",2021 W48,33.715,45.37,2872934,104.871,38,11803.431
"AL",2021 W49,34.235,45.37,2872934,104.871,38,11803.431
"AL",2021 W50,34.8375,47.7528571428571,2872934,104.871,38,11803.431
"AL",2021 W51,35.37,46.3,2872934,104.871,38,11803.431
"AL",2021 W52,35.89,46.3,2872934,104.871,38,11803.431
"AL",2022 W01,36.7,43.9171428571429,2872934,104.871,38,11803.431
"AL",2022 W02,37.1,43.52,2872934,104.871,38,11803.431
"AL",2022 W03,37.895,58.5971428571429,2872934,104.871,38,11803.431
"AL",2022 W04,38.69,61.11,2872934,104.871,38,11803.431
"AL",2022 W05,40.44,61.11,2872934,104.871,38,11803.431
"AL",2022 W06,40.88,61.11,2872934,104.871,38,11803.431
"AL",2022 W07,41.22,61.11,2872934,104.871,38,11803.431
"AE",2021 W47,89.2057142857143,46.3,9991083,112.442,34,67293.483
"AE",2021 W48,89.5,51.85,9991083,112.442,34,67293.483
"AE",2021 W49,89.9828571428571,51.85,9991083,112.442,34,67293.483
"AE",2021 W50,90.28,51.85,9991083,112.442,34,67293.483
"AE",2021 W51,90.68,57.4042857142857,9991083,112.442,34,67293.483
"AE",2021 W52,91.035,56.7442857142857,9991083,112.442,34,67293.483
"AE",2022 W01,91.39,52.78,9991083,112.442,34,67293.483
"AE",2022 W02,91.846,52.78,9991083,112.442,34,67293.483
"AE",2022 W03,92.335,44.44,9991083,112.442,34,67293.483
"AE",2022 W04,92.8542857142857,44.44,9991083,112.442,34,67293.483
"AE",2022 W05,93.475,44.44,9991083,112.442,34,67293.483
"AE",2022 W06,93.8916666666667,44.44,9991083,112.442,34,67293.483
"AE",2022 W07,94.3066666666667,25.7928571428571,9991083,112.442,34,67293.483
"AR",2021 W47,63.456,42.59,45605823,16.177,31.9,18933.907
"AR",2021 W48,65.6871428571429,42.59,45605823,16.177,31.9,18933.907
"AR",2021 W49,67.462,41.8014285714286,45605823,16.177,31.9,18933.907
"AR",2021 W50,68.9014285714286,39.55,45605823,16.177,31.9,18933.907
"AR",2021 W51,70.108,37.96,45605823,16.177,31.9,18933.907
"AR",2021 W52,71.3366666666667,40.3428571428571,45605823,16.177,31.9,18933.907
"AR",2022 W01,72.6375,41.0085714285714,45605823,16.177,31.9,18933.907
"AR",2022 W02,73.6985714285714,37.04,45605823,16.177,31.9,18933.907
"AR",2022 W03,74.7883333333333,37.04,45605823,16.177,31.9,18933.907
"AR",2022 W04,75.802,37.04,45605823,16.177,31.9,18933.907
"AR",2022 W05,76.6333333333333,37.04,45605823,16.177,31.9,18933.907
"AR",2022 W06,77.3785714285714,37.04,45605823,16.177,31.9,18933.907
"AR",2022 W07,78.115,37.04,45605823,16.177,31.9,18933.907
"AU",2021 W47,72.0457142857143,72.69,25788217,3.202,37.9,44648.71
"AU",2021 W48,73.2885714285714,72.69,25788217,3.202,37.9,44648.71
"AU",2021 W49,74.3828571428571,66.3385714285714,25788217,3.202,37.9,44648.71
"AU",2021 W50,75.4485714285714,48.0828571428571,25788217,3.202,37.9,44648.71
"AU",2021 W51,76.2228571428571,43.0571428571429,25788217,3.202,37.9,44648.71
"AU",2021 W52,76.5542857142857,40.28,25788217,3.202,37.9,44648.71
"AU",2022 W01,76.9785714285714,43.4514285714286,25788217,3.202,37.9,44648.71
"AU",2022 W02,77.4871428571429,44.2442857142857,25788217,3.202,37.9,44648.71
"AU",2022 W03,77.86,64.2214285714286,25788217,3.202,37.9,44648.71
"AU",2022 W04,78.18,64.68,25788217,3.202,37.9,44648.71
"AU",2022 W05,78.5442857142857,55.56,25788217,3.202,37.9,44648.71
"AU",2022 W06,78.8585714285714,53.9057142857143,25788217,3.202,37.9,44648.71
"AU",2022 W07,79.1157142857143,43.98,25788217,3.202,37.9,44648.71
"AT",2021 W47,64.95,65.6042857142857,9043072,106.749,44.4,45436.686
"AT",2021 W48,65.96,67.59,9043072,106.749,44.4,45436.686
"AT",2021 W49,67.06,67.1928571428572,9043072,106.749,44.4,45436.686
"AT",2021 W50,68.22,64.81,9043072,106.749,44.4,45436.686
"AT",2021 W51,68.89,62.83,9043072,106.749,44.4,45436.686
"AT",2021 W52,69.46,64.15,9043072,106.749,44.4,45436.686
"AT",2022 W01,70.2,64.81,9043072,106.749,44.4,45436.686
"AT",2022 W02,70.9,64.81,9043072,106.749,44.4,45436.686
"AT",2022 W03,71.32,64.81,9043072,106.749,44.4,45436.686
"AT",2022 W04,71.67,64.8171428571429,9043072,106.749,44.4,45436.686
"AT",2022 W05,72.02,61.11,9043072,106.749,44.4,45436.686
"AT",2022 W06,72.29,60.0528571428571,9043072,106.749,44.4,45436.686
"AT",2022 W07,72.47,57.41,9043072,106.749,44.4,45436.686
"AZ",2021 W47,44.4442857142857,51.85,10223344,119.309,32.4,15847.419
"AZ",2021 W48,44.7757142857143,43.9142857142857,10223344,119.309,32.4,15847.419
"AZ",2021 W49,45.0485714285714,40.74,10223344,119.309,32.4,15847.419
"AZ",2021 W50,45.29,41.93,10223344,119.309,32.4,15847.419
"AZ",2021 W51,45.4933333333333,49.07,10223344,119.309,32.4,15847.419
"AZ",2021 W52,45.6928571428571,49.07,10223344,119.309,32.4,15847.419
"AZ",2022 W01,45.8257142857143,45.8985714285714,10223344,119.309,32.4,15847.419
"AZ",2022 W02,46.025,43.52,10223344,119.309,32.4,15847.419
"AZ",2022 W03,46.1928571428571,44.7114285714286,10223344,119.309,32.4,15847.419
"AZ",2022 W04,46.3285714285714,46.3,10223344,119.309,32.4,15847.419
"AZ",2022 W05,46.425,46.3,10223344,119.309,32.4,15847.419
"AZ",2022 W06,46.5471428571429,46.3,10223344,119.309,32.4,15847.419
"AZ",2022 W07,46.635,46.3,10223344,119.309,32.4,15847.419
"BE",2021 W47,74.9,49.0071428571429,11632334,375.564,41.8,42658.576
"BE",2021 W48,75.1171428571429,45.2342857142857,11632334,375.564,41.8,42658.576
"BE",2021 W49,75.3242857142857,44.44,11632334,375.564,41.8,42658.576
"BE",2021 W50,75.5328571428571,44.44,11632334,375.564,41.8,42658.576
"BE",2021 W51,75.7242857142857,44.44,11632334,375.564,41.8,42658.576
"BE",2021 W52,75.8085714285714,44.44,11632334,375.564,41.8,42658.576
"BE",2022 W01,75.9114285714286,44.44,11632334,375.564,41.8,42658.576
"BE",2022 W02,76.0485714285714,44.44,11632334,375.564,41.8,42658.576
"BE",2022 W03,76.1357142857143,44.44,11632334,375.564,41.8,42658.576
"BE",2022 W04,76.2371428571429,49.2057142857143,11632334,375.564,41.8,42658.576
"BE",2022 W05,76.5171428571429,50,11632334,375.564,41.8,42658.576
"BE",2022 W06,77.0485714285714,50,11632334,375.564,41.8,42658.576
"BE",2022 W07,77.5871428571429,50,11632334,375.564,41.8,42658.576
"BG",2021 W47,25.14,47.22,6896655,65.18,44.7,18563.307
"BG",2021 W48,25.8683333333333,47.22,6896655,65.18,44.7,18563.307
"BG",2021 W49,26.4885714285714,49.2057142857143,6896655,65.18,44.7,18563.307
"BG",2021 W50,26.9857142857143,50,6896655,65.18,44.7,18563.307
"BG",2021 W51,27.4314285714286,50,6896655,65.18,44.7,18563.307
"BG",2021 W52,27.6914285714286,50,6896655,65.18,44.7,18563.307
"BG",2022 W01,28.0042857142857,50,6896655,65.18,44.7,18563.307
"BG",2022 W02,28.3642857142857,50,6896655,65.18,44.7,18563.307
"BG",2022 W03,28.5914285714286,50,6896655,65.18,44.7,18563.307
"BG",2022 W04,28.81,50,6896655,65.18,44.7,18563.307
"BG",2022 W05,29.0828571428571,45.2342857142857,6896655,65.18,44.7,18563.307
"BG",2022 W06,29.3214285714286,44.44,6896655,65.18,44.7,18563.307
"BG",2022 W07,29.49,44.44,6896655,65.18,44.7,18563.307
"BH",2021 W47,66.14,30.8214285714286,1748295,1935.907,32.4,43290.705
"BH",2021 W48,66.3828571428571,32.41,1748295,1935.907,32.4,43290.705
"BH",2021 W49,66.5985714285714,32.41,1748295,1935.907,32.4,43290.705
"BH",2021 W50,66.7985714285714,32.41,1748295,1935.907,32.4,43290.705
"BH",2021 W51,67.0628571428571,32.41,1748295,1935.907,32.4,43290.705
"BH",2021 W52,67.3442857142857,32.41,1748295,1935.907,32.4,43290.705
"BH",2022 W01,67.5742857142857,32.41,1748295,1935.907,32.4,43290.705
"BH",2022 W02,67.8528571428571,32.41,1748295,1935.907,32.4,43290.705
"BH",2022 W03,68.0985714285714,45.6385714285714,1748295,1935.907,32.4,43290.705
"BH",2022 W04,68.2157142857143,50.93,1748295,1935.907,32.4,43290.705
"BH",2022 W05,68.3614285714286,50.93,1748295,1935.907,32.4,43290.705
"BH",2022 W06,68.4733333333333,50.93,1748295,1935.907,32.4,43290.705
"BH",2022 W07,68.417380952381,40.61,1748295,1935.907,32.4,43290.705
"BY",2021 W47,28.72,19.44,9442867,46.858,40.3,17167.967
"BY",2021 W48,30.35,19.44,9442867,46.858,40.3,17167.967
"BY",2021 W49,32.19,19.44,9442867,46.858,40.3,17167.967
"BY",2021 W50,34.19,19.44,9442867,46.858,40.3,17167.967
"BY",2021 W51,36,19.44,9442867,46.858,40.3,17167.967
"BY",2021 W52,37.81,19.44,9442867,46.858,40.3,17167.967
"BY",2022 W01,39.38,19.97,9442867,46.858,40.3,17167.967
"BY",2022 W02,41.42,23.15,9442867,46.858,40.3,17167.967
"BY",2022 W03,43.34,23.15,9442867,46.858,40.3,17167.967
"BY",2022 W04,44.84,23.15,9442867,46.858,40.3,17167.967
"BY",2022 W05,46.31,23.15,9442867,46.858,40.3,17167.967
"BY",2022 W06,47.63,23.15,9442867,46.858,40.3,17167.967
"BY",2022 W07,49.06,23.15,9442867,46.858,40.3,17167.967
"BZ",2021 W47,48.2775,65.74,404915,16.426,25,7824.362
"BZ",2021 W48,47.965,66.9314285714286,404915,16.426,25,7824.362
"BZ",2021 W49,48.59,68.52,404915,16.426,25,7824.362
"BZ",2021 W50,48.95,69.0485714285714,404915,16.426,25,7824.362
"BZ",2021 W51,49.18,72.22,404915,16.426,25,7824.362
"BZ",2021 W52,49.32,72.22,404915,16.426,25,7824.362
"BZ",2022 W01,49.46,72.22,404915,16.426,25,7824.362
"BZ",2022 W02,49.73,76.9857142857143,404915,16.426,25,7824.362
"BZ",2022 W03,49.93,77.78,404915,16.426,25,7824.362
"BZ",2022 W04,50.19,77.78,404915,16.426,25,7824.362
"BZ",2022 W05,50.49,77.78,404915,16.426,25,7824.362
"BZ",2022 W06,50.69,77.78,404915,16.426,25,7824.362
"BZ",2022 W07,50.84,77.78,404915,16.426,25,7824.362
"BO",2021 W47,34.6271428571429,28.24,11832936,10.202,25.4,6885.829
"BO",2021 W48,35.38,27.2471428571429,11832936,10.202,25.4,6885.829
"BO",2021 W49,36.4028571428571,26.85,11832936,10.202,25.4,6885.829
"BO",2021 W50,37.3442857142857,26.85,11832936,10.202,25.4,6885.829
"BO",2021 W51,38.0285714285714,26.85,11832936,10.202,25.4,6885.829
"BO",2021 W52,38.6785714285714,26.85,11832936,10.202,25.4,6885.829
"BO",2022 W01,39.9871428571429,26.85,11832936,10.202,25.4,6885.829
"BO",2022 W02,41.1942857142857,26.85,11832936,10.202,25.4,6885.829
"BO",2022 W03,42.43,26.85,11832936,10.202,25.4,6885.829
"BO",2022 W04,43.6285714285714,22.8857142857143,11832936,10.202,25.4,6885.829
"BO",2022 W05,44.8428571428571,21.3,11832936,10.202,25.4,6885.829
"BO",2022 W06,45.7742857142857,45.9,11832936,10.202,25.4,6885.829
"BO",2022 W07,46.5485714285714,50,11832936,10.202,25.4,6885.829
"BR",2021 W47,61.5014285714286,56.02,213993441,25.04,33.5,14103.452
"BR",2021 W48,63.2271428571429,61.57,213993441,25.04,33.5,14103.452
"BR",2021 W49,64.7928571428571,61.57,213993441,25.04,33.5,14103.452
"BR",2021 W50,65.8471428571429,61.57,213993441,25.04,33.5,14103.452
"BR",2021 W51,66.3566666666667,61.57,213993441,25.04,33.5,14103.452
"BR",2021 W52,66.9414285714286,61.57,213993441,25.04,33.5,14103.452
"BR",2022 W01,67.26,61.57,213993441,25.04,33.5,14103.452
"BR",2022 W02,67.8914285714286,61.57,213993441,25.04,33.5,14103.452
"BR",2022 W03,69.1528571428571,61.57,213993441,25.04,33.5,14103.452
"BR",2022 W04,69.8428571428571,61.57,213993441,25.04,33.5,14103.452
"BR",2022 W05,70.2971428571429,61.57,213993441,25.04,33.5,14103.452
"BR",2022 W06,70.9071428571429,62.7614285714286,213993441,25.04,33.5,14103.452
"BR",2022 W07,71.4957142857143,69.91,213993441,25.04,33.5,14103.452
"BB",2021 W47,47.32,67.59,287708,664.463,39.8,16978.068
"BB",2021 W48,47.78,67.59,287708,664.463,39.8,16978.068
"BB",2021 W49,48.4028571428571,67.59,287708,664.463,39.8,16978.068
"BB",2021 W50,49.0871428571429,67.59,287708,664.463,39.8,16978.068
"BB",2021 W51,49.5942857142857,67.59,287708,664.463,39.8,16978.068
"BB",2021 W52,49.8333333333333,67.59,287708,664.463,39.8,16978.068
"BB",2022 W01,50.14,66.3985714285714,287708,664.463,39.8,16978.068
"BB",2022 W02,50.5685714285714,64.81,287708,664.463,39.8,16978.068
"BB",2022 W03,50.8585714285714,64.81,287708,664.463,39.8,16978.068
"BB",2022 W04,51.0075,60.8457142857143,287708,664.463,39.8,16978.068
"BB",2022 W05,51.305,59.26,287708,664.463,39.8,16978.068
"BB",2022 W06,51.4871428571429,59.26,287708,664.463,39.8,16978.068
"BB",2022 W07,51.7042857142857,51.85,287708,664.463,39.8,16978.068
"BN",2021 W47,76.505,79.63,441532,81.347,32.4,71809.251
"BN",2021 W48,79.0528571428571,79.63,441532,81.347,32.4,71809.251
"BN",2021 W49,82.96,70.8957142857143,441532,81.347,32.4,71809.251
"BN",2021 W50,86.87,60.8471428571429,441532,81.347,32.4,71809.251
"BN",2021 W51,88.81,57.41,441532,81.347,32.4,71809.251
"BN",2021 W52,90.75,57.41,441532,81.347,32.4,71809.251
"BN",2022 W01,90.99,57.41,441532,81.347,32.4,71809.251
"BN",2022 W02,91.13,57.41,441532,81.347,32.4,71809.251
"BN",2022 W03,91.28,57.41,441532,81.347,32.4,71809.251
"BN",2022 W04,91.36,57.41,441532,81.347,32.4,71809.251
"BN",2022 W05,91.435,57.41,441532,81.347,32.4,71809.251
"BN",2022 W06,91.51,57.41,441532,81.347,32.4,71809.251
"BN",2022 W07,91.57,57.41,441532,81.347,32.4,71809.251
"CA",2021 W47,76.02,72.69,38067913,4.037,41.4,44017.591
"CA",2021 W48,76.3385714285714,71.1,38067913,4.037,41.4,44017.591
"CA",2021 W49,76.6128571428572,65.28,38067913,4.037,41.4,44017.591
"CA",2021 W50,76.8471428571429,65.28,38067913,4.037,41.4,44017.591
"CA",2021 W51,77.0814285714286,68.1871428571429,38067913,4.037,41.4,44017.591
"CA",2021 W52,77.2285714285714,72.42,38067913,4.037,41.4,44017.591
"CA",2022 W01,77.45,78.24,38067913,4.037,41.4,44017.591
"CA",2022 W02,77.7885714285714,78.24,38067913,4.037,41.4,44017.591
"CA",2022 W03,78.14,76.6528571428571,38067913,4.037,41.4,44017.591
"CA",2022 W04,78.7528571428571,78.24,38067913,4.037,41.4,44017.591
"CA",2022 W05,79.4842857142857,77.4471428571429,38067913,4.037,41.4,44017.591
"CA",2022 W06,80.12,76.39,38067913,4.037,41.4,44017.591
"CA",2022 W07,80.6614285714286,76.39,38067913,4.037,41.4,44017.591
"CH",2021 W47,65.4357142857143,50,8715494,214.243,43.1,57410.166
"CH",2021 W48,65.7457142857143,49.4714285714286,8715494,214.243,43.1,57410.166
"CH",2021 W49,66.0871428571429,46.3,8715494,214.243,43.1,57410.166
"CH",2021 W50,66.44,46.3,8715494,214.243,43.1,57410.166
"CH",2021 W51,66.7328571428571,50,8715494,214.243,43.1,57410.166
"CH",2021 W52,66.9114285714286,51.8514285714286,8715494,214.243,43.1,57410.166
"CH",2022 W01,67.1685714285714,56.48,8715494,214.243,43.1,57410.166
"CH",2022 W02,67.49,56.48,8715494,214.243,43.1,57410.166
"CH",2022 W03,67.7471428571429,56.48,8715494,214.243,43.1,57410.166
"CH",2022 W04,67.9171428571429,56.48,8715494,214.243,43.1,57410.166
"CH",2022 W05,68.0785714285714,56.48,8715494,214.243,43.1,57410.166
"CH",2022 W06,68.29,56.48,8715494,214.243,43.1,57410.166
"CH",2022 W07,68.4857142857143,37.4342857142857,8715494,214.243,43.1,57410.166
"CL",2021 W47,83.6085714285714,35.65,19212362,24.282,35.4,22767.037
"CL",2021 W48,84.2871428571429,39.6142857142857,19212362,24.282,35.4,22767.037
"CL",2021 W49,84.82,41.2,19212362,24.282,35.4,22767.037
"CL",2021 W50,85.33,41.2,19212362,24.282,35.4,22767.037
"CL",2021 W51,85.69,35.65,19212362,24.282,35.4,22767.037
"CL",2021 W52,86.0214285714286,35.65,19212362,24.282,35.4,22767.037
"CL",2022 W01,86.4642857142857,35.65,19212362,24.282,35.4,22767.037
"CL",2022 W02,87.1342857142857,35.65,19212362,24.282,35.4,22767.037
"CL",2022 W03,87.6557142857143,35.65,19212362,24.282,35.4,22767.037
"CL",2022 W04,88.0542857142857,35.65,19212362,24.282,35.4,22767.037
"CL",2022 W05,88.44,31.6785714285714,19212362,24.282,35.4,22767.037
"CL",2022 W06,88.83,30.09,19212362,24.282,35.4,22767.037
"CL",2022 W07,89.1657142857143,30.09,19212362,24.282,35.4,22767.037
"CN",2021 W47,78.9425,66.0728571428571,1444216102,147.674,38.7,15308.712
"CN",2021 W48,77.395,70.83,1444216102,147.674,38.7,15308.712
"CN",2021 W49,80.49,70.83,1444216102,147.674,38.7,15308.712
"CN",2021 W50,82.39,70.83,1444216102,147.674,38.7,15308.712
"CN",2021 W51,83.32,75.5957142857143,1444216102,147.674,38.7,15308.712
"CN",2021 W52,83.6,79.17,1444216102,147.674,38.7,15308.712
"CN",2022 W01,84.09,79.17,1444216102,147.674,38.7,15308.712
"CN",2022 W02,84.52,79.17,1444216102,147.674,38.7,15308.712
"CN",2022 W03,84.78,79.17,1444216102,147.674,38.7,15308.712
"CN",2022 W04,84.99,64.35,1444216102,147.674,38.7,15308.712
"CN",2022 W05,85.02,64.35,1444216102,147.674,38.7,15308.712
"CN",2022 W06,85.05,64.35,1444216102,147.674,38.7,15308.712
"CN",2022 W07,85.34,64.35,1444216102,147.674,38.7,15308.712
"CD",2021 W47,0.055,47.22,92377986,35.879,17,808.133
"CD",2021 W48,0.06,40.8685714285714,92377986,35.879,17,808.133
"CD",2021 W49,0.075,39.81,92377986,35.879,17,808.133
"CD",2021 W50,0.09,39.81,92377986,35.879,17,808.133
"CD",2021 W51,0.11,39.1528571428571,92377986,35.879,17,808.133
"CD",2021 W52,0.12,38.89,92377986,35.879,17,808.133
"CD",2022 W01,0.14,46.03,92377986,35.879,17,808.133
"CD",2022 W02,0.17,47.22,92377986,35.879,17,808.133
"CD",2022 W03,0.18,35.3142857142857,92377986,35.879,17,808.133
"CD",2022 W04,0.23,33.33,92377986,35.879,17,808.133
"CD",2022 W05,0.25,33.33,92377986,35.879,17,808.133
"CD",2022 W06,0.27,33.33,92377986,35.879,17,808.133
"CD",2022 W07,0.37,33.33,92377986,35.879,17,808.133
"CO",2021 W47,47.185,53.1771428571429,51265841,44.223,32.2,13254.949
"CO",2021 W48,48.732,47.22,51265841,44.223,32.2,13254.949
"CO",2021 W49,50.5483333333333,47.22,51265841,44.223,32.2,13254.949
"CO",2021 W50,52.4216666666667,51.1885714285714,51265841,44.223,32.2,13254.949
"CO",2021 W51,54.26,56.0842857142857,51265841,44.223,32.2,13254.949
"CO",2021 W52,55.074,59.26,51265841,44.223,32.2,13254.949
"CO",2022 W01,56.27,59.26,51265841,44.223,32.2,13254.949
"CO",2022 W02,57.7666666666667,59.26,51265841,44.223,32.2,13254.949
"CO",2022 W03,59.408,59.26,51265841,44.223,32.2,13254.949
"CO",2022 W04,61.0533333333333,59.26,51265841,44.223,32.2,13254.949
"CO",2022 W05,62.3766666666667,59.26,51265841,44.223,32.2,13254.949
"CO",2022 W06,63.5457142857143,59.26,51265841,44.223,32.2,13254.949
"CO",2022 W07,64.4216666666667,59.26,51265841,44.223,32.2,13254.949
"CR",2021 W47,61.18,49.07,5139053,96.079,33.6,15524.995
"CR",2021 W48,62.56,49.07,5139053,96.079,33.6,15524.995
"CR",2021 W49,63.79,45.8985714285714,5139053,96.079,33.6,15524.995
"CR",2021 W50,65.47,45.37,5139053,96.079,33.6,15524.995
"CR",2021 W51,67.02,45.37,5139053,96.079,33.6,15524.995
"CR",2021 W52,68.21,46.4271428571429,5139053,96.079,33.6,15524.995
"CR",2022 W01,69.01,53.8357142857143,5139053,96.079,33.6,15524.995
"CR",2022 W02,69.87,54.63,5139053,96.079,33.6,15524.995
"CR",2022 W03,70.61,57.41,5139053,96.079,33.6,15524.995
"CR",2022 W04,71.11,54.2342857142857,5139053,96.079,33.6,15524.995
"CR",2022 W05,71.54,50,5139053,96.079,33.6,15524.995
"CR",2022 W06,72.27,50,5139053,96.079,33.6,15524.995
"CR",2022 W07,72.91,50,5139053,96.079,33.6,15524.995
"CY",2021 W47,64.92,46.3,896005,127.657,37.3,32415.132
"CY",2021 W48,65.445,47.8857142857143,896005,127.657,37.3,32415.132
"CY",2021 W49,65.97,48.15,896005,127.657,37.3,32415.132
"CY",2021 W50,66.575,48.15,896005,127.657,37.3,32415.132
"CY",2021 W51,67.3633333333333,48.15,896005,127.657,37.3,32415.132
"CY",2021 W52,68.1066666666667,47.09,896005,127.657,37.3,32415.132
"CY",2022 W01,68.85,44.44,896005,127.657,37.3,32415.132
"CY",2022 W02,69.1475,44.44,896005,127.657,37.3,32415.132
"CY",2022 W03,69.575,44.44,896005,127.657,37.3,32415.132
"CY",2022 W04,69.8933333333333,42.4614285714286,896005,127.657,37.3,32415.132
"CY",2022 W05,70.8625,41.67,896005,127.657,37.3,32415.132
"CY",2022 W06,71.45,36.11,896005,127.657,37.3,32415.132
"CY",2022 W07,71.734,36.11,896005,127.657,37.3,32415.132
"CZ",2021 W47,59.0128571428571,35.19,10724553,137.176,43.3,32605.906
"CZ",2021 W48,59.7357142857143,35.19,10724553,137.176,43.3,32605.906
"CZ",2021 W49,60.3642857142857,35.19,10724553,137.176,43.3,32605.906
"CZ",2021 W50,61.1042857142857,37.5642857142857,10724553,137.176,43.3,32605.906
"CZ",2021 W51,61.71,37.96,10724553,137.176,43.3,32605.906
"CZ",2021 W52,62.0285714285714,37.96,10724553,137.176,43.3,32605.906
"CZ",2022 W01,62.3942857142857,37.96,10724553,137.176,43.3,32605.906
"CZ",2022 W02,62.7371428571429,39.2828571428571,10724553,137.176,43.3,32605.906
"CZ",2022 W03,62.9471428571429,47.22,10724553,137.176,43.3,32605.906
"CZ",2022 W04,63.1514285714286,47.22,10724553,137.176,43.3,32605.906
"CZ",2022 W05,63.3857142857143,41.67,10724553,137.176,43.3,32605.906
"CZ",2022 W06,63.5628571428571,41.67,10724553,137.176,43.3,32605.906
"CZ",2022 W07,63.6957142857143,41.67,10724553,137.176,43.3,32605.906
"DE",2021 W47,67.79,69.51,83900471,237.016,46.6,45229.245
"DE",2021 W48,68.3142857142857,80.8871428571429,83900471,237.016,46.6,45229.245
"DE",2021 W49,68.8471428571429,84.26,83900471,237.016,46.6,45229.245
"DE",2021 W50,69.5014285714286,84.26,83900471,237.016,46.6,45229.245
"DE",2021 W51,70.1871428571429,84.26,83900471,237.016,46.6,45229.245
"DE",2021 W52,70.5728571428571,84.26,83900471,237.016,46.6,45229.245
"DE",2022 W01,71.0871428571429,84.26,83900471,237.016,46.6,45229.245
"DE",2022 W02,71.8742857142857,84.26,83900471,237.016,46.6,45229.245
"DE",2022 W03,72.5757142857143,84.26,83900471,237.016,46.6,45229.245
"DE",2022 W04,73.17,84.26,83900471,237.016,46.6,45229.245
