"iso_code","Week","people_fully_vaccinated_per_100","stringency_index","population","population_density","median_age","gdp_per_capita"
"DE",2022 W05,73.6471428571429,84.26,83900471,237.016,46.6,45229.245
"DE",2022 W06,74.0642857142857,84.26,83900471,237.016,46.6,45229.245
"DE",2022 W07,74.3957142857143,84.26,83900471,237.016,46.6,45229.245
"DK",2021 W47,75.7242857142857,44.44,5813302,136.52,42.3,46682.515
"DK",2021 W48,76.0571428571428,39.6828571428571,5813302,136.52,42.3,46682.515
"DK",2021 W49,76.5085714285714,38.89,5813302,136.52,42.3,46682.515
"DK",2021 W50,76.9571428571429,38.89,5813302,136.52,42.3,46682.515
"DK",2021 W51,77.4257142857143,38.89,5813302,136.52,42.3,46682.515
"DK",2021 W52,78.0942857142857,37.8328571428571,5813302,136.52,42.3,46682.515
"DK",2022 W01,79.17,35.19,5813302,136.52,42.3,46682.515
"DK",2022 W02,80.2314285714286,38.3614285714286,5813302,136.52,42.3,46682.515
"DK",2022 W03,80.7714285714286,38.89,5813302,136.52,42.3,46682.515
"DK",2022 W04,81.0985714285714,38.89,5813302,136.52,42.3,46682.515
"DK",2022 W05,81.29,19.8442857142857,5813302,136.52,42.3,46682.515
"DK",2022 W06,81.4014285714286,16.67,5813302,136.52,42.3,46682.515
"DK",2022 W07,81.4657142857143,16.67,5813302,136.52,42.3,46682.515
"DO",2021 W47,50.8514285714286,40.61,10953714,222.873,27.6,14600.861
"DO",2021 W48,51.2171428571429,37.96,10953714,222.873,27.6,14600.861
"DO",2021 W49,51.5133333333333,37.96,10953714,222.873,27.6,14600.861
"DO",2021 W50,51.7685714285714,37.96,10953714,222.873,27.6,14600.861
"DO",2021 W51,51.9225,37.96,10953714,222.873,27.6,14600.861
"DO",2021 W52,52.0157142857143,37.96,10953714,222.873,27.6,14600.861
"DO",2022 W01,52.1828571428571,37.96,10953714,222.873,27.6,14600.861
"DO",2022 W02,52.3628571428571,37.96,10953714,222.873,27.6,14600.861
"DO",2022 W03,52.56,37.96,10953714,222.873,27.6,14600.861
"DO",2022 W04,52.7557142857143,37.96,10953714,222.873,27.6,14600.861
"DO",2022 W05,53.0483333333333,37.96,10953714,222.873,27.6,14600.861
"DO",2022 W06,53.2485714285714,37.96,10953714,222.873,27.6,14600.861
"DO",2022 W07,53.3814285714286,16.7957142857143,10953714,222.873,27.6,14600.861
"EC",2021 W47,62.5914285714286,57.87,17888474,66.939,28.1,10581.936
"EC",2021 W48,64.5057142857143,57.87,17888474,66.939,28.1,10581.936
"EC",2021 W49,66.0657142857143,57.87,17888474,66.939,28.1,10581.936
"EC",2021 W50,68.1914285714286,57.87,17888474,66.939,28.1,10581.936
"EC",2021 W51,69.7714285714286,61.0471428571429,17888474,66.939,28.1,10581.936
"EC",2021 W52,70.7657142857143,63.43,17888474,66.939,28.1,10581.936
"EC",2022 W01,71.59,63.43,17888474,66.939,28.1,10581.936
"EC",2022 W02,72.7485714285714,63.43,17888474,66.939,28.1,10581.936
"EC",2022 W03,73.63,61.0471428571429,17888474,66.939,28.1,10581.936
"EC",2022 W04,74.1628571428571,60.65,17888474,66.939,28.1,10581.936
"EC",2022 W05,74.57,60.65,17888474,66.939,28.1,10581.936
"EC",2022 W06,74.98,57.0757142857143,17888474,66.939,28.1,10581.936
"EC",2022 W07,75.3071428571428,53.3085714285714,17888474,66.939,28.1,10581.936
"EG",2021 W47,14.65,43.52,104258327,97.999,25.3,10550.206
"EG",2021 W48,15.345,43.52,104258327,97.999,25.3,10550.206
"EG",2021 W49,16.495,43.52,104258327,97.999,25.3,10550.206
"EG",2021 W50,17.885,43.52,104258327,97.999,25.3,10550.206
"EG",2021 W51,19.28,43.52,104258327,97.999,25.3,10550.206
"EG",2021 W52,20.765,43.52,104258327,97.999,25.3,10550.206
"EG",2022 W01,22.25,43.52,104258327,97.999,25.3,10550.206
"EG",2022 W02,23.83,43.52,104258327,97.999,25.3,10550.206
"EG",2022 W03,24.69,43.52,104258327,97.999,25.3,10550.206
"EG",2022 W04,25.605,43.52,104258327,97.999,25.3,10550.206
"EG",2022 W05,27.28,43.52,104258327,97.999,25.3,10550.206
"EG",2022 W06,27.6,43.52,104258327,97.999,25.3,10550.206
"EG",2022 W07,28.26,43.52,104258327,97.999,25.3,10550.206
"ES",2021 W47,80.382,41.2,46745211,93.105,45.5,34272.36
"ES",2021 W48,80.5075,43.98,46745211,93.105,45.5,34272.36
"ES",2021 W49,80.645,43.98,46745211,93.105,45.5,34272.36
"ES",2021 W50,80.794,43.98,46745211,93.105,45.5,34272.36
"ES",2021 W51,80.9175,49.14,46745211,93.105,45.5,34272.36
"ES",2021 W52,81.0825,52.4485714285714,46745211,93.105,45.5,34272.36
"ES",2022 W01,81.3975,43.52,46745211,93.105,45.5,34272.36
"ES",2022 W02,81.566,43.52,46745211,93.105,45.5,34272.36
"ES",2022 W03,81.75,43.52,46745211,93.105,45.5,34272.36
"ES",2022 W04,81.876,47.4842857142857,46745211,93.105,45.5,34272.36
"ES",2022 W05,81.956,49.07,46745211,93.105,45.5,34272.36
"ES",2022 W06,82.076,49.07,46745211,93.105,45.5,34272.36
"ES",2022 W07,82.692,49.07,46745211,93.105,45.5,34272.36
"EE",2021 W47,59.1571428571429,35.3185714285714,1325188,31.033,42.7,29481.252
"EE",2021 W48,59.6714285714286,42.59,1325188,31.033,42.7,29481.252
"EE",2021 W49,60.2757142857143,42.59,1325188,31.033,42.7,29481.252
"EE",2021 W50,60.8885714285714,34.26,1325188,31.033,42.7,29481.252
"EE",2021 W51,61.3757142857143,34.26,1325188,31.033,42.7,29481.252
"EE",2021 W52,61.7,34.26,1325188,31.033,42.7,29481.252
"EE",2022 W01,61.9942857142857,42.59,1325188,31.033,42.7,29481.252
"EE",2022 W02,62.3042857142857,42.7228571428571,1325188,31.033,42.7,29481.252
"EE",2022 W03,62.55,43.52,1325188,31.033,42.7,29481.252
"EE",2022 W04,62.7514285714286,43.52,1325188,31.033,42.7,29481.252
"EE",2022 W05,62.9114285714286,50,1325188,31.033,42.7,29481.252
"EE",2022 W06,63.0457142857143,48.9428571428571,1325188,31.033,42.7,29481.252
"EE",2022 W07,63.17,46.3,1325188,31.033,42.7,29481.252
"FJ",2021 W47,64.21,90.74,902899,49.562,28.6,8702.975
"FJ",2021 W48,64.88,92.7257142857143,902899,49.562,28.6,8702.975
"FJ",2021 W49,65.28,93.52,902899,49.562,28.6,8702.975
"FJ",2021 W50,66.24,93.52,902899,49.562,28.6,8702.975
"FJ",2021 W51,67.07,91.1371428571428,902899,49.562,28.6,8702.975
"FJ",2021 W52,67.315,90.74,902899,49.562,28.6,8702.975
"FJ",2022 W01,67.56,90.74,902899,49.562,28.6,8702.975
"FJ",2022 W02,67.73,85.19,902899,49.562,28.6,8702.975
"FJ",2022 W03,67.81,85.19,902899,49.562,28.6,8702.975
"FJ",2022 W04,67.89,81.48,902899,49.562,28.6,8702.975
"FJ",2022 W05,68.02,81.48,902899,49.562,28.6,8702.975
"FJ",2022 W06,68.14,68.52,902899,49.562,28.6,8702.975
"FJ",2022 W07,68.33,61.11,902899,49.562,28.6,8702.975
"FR",2021 W47,69.5957142857143,66.67,67422000,122.578,42,38605.671
"FR",2021 W48,70.1871428571429,68.2557142857143,67422000,122.578,42,38605.671
"FR",2021 W49,70.9514285714286,72.22,67422000,122.578,42,38605.671
"FR",2021 W50,71.9028571428571,72.22,67422000,122.578,42,38605.671
"FR",2021 W51,72.7628571428571,72.22,67422000,122.578,42,38605.671
"FR",2021 W52,73.3442857142857,72.22,67422000,122.578,42,38605.671
"FR",2022 W01,74.0814285714286,71.8228571428571,67422000,122.578,42,38605.671
"FR",2022 W02,74.9642857142857,69.44,67422000,122.578,42,38605.671
"FR",2022 W03,75.6257142857143,69.44,67422000,122.578,42,38605.671
"FR",2022 W04,76.1285714285714,69.44,67422000,122.578,42,38605.671
"FR",2022 W05,76.5942857142857,69.44,67422000,122.578,42,38605.671
"FR",2022 W06,77.0185714285714,69.44,67422000,122.578,42,38605.671
"FR",2022 W07,77.3357142857143,65.4757142857143,67422000,122.578,42,38605.671
"GB",2021 W47,67.8228571428571,46.76,68207114,272.898,40.8,39753.244
"GB",2021 W48,68.12,46.76,68207114,272.898,40.8,39753.244
"GB",2021 W49,68.4342857142857,46.76,68207114,272.898,40.8,39753.244
"GB",2021 W50,68.8,48.0814285714286,68207114,272.898,40.8,39753.244
"GB",2021 W51,69.23,48.61,68207114,272.898,40.8,39753.244
"GB",2021 W52,69.4771428571429,48.61,68207114,272.898,40.8,39753.244
"GB",2022 W01,69.7928571428571,48.61,68207114,272.898,40.8,39753.244
"GB",2022 W02,70.1471428571429,48.61,68207114,272.898,40.8,39753.244
"GB",2022 W03,70.5028571428571,47.5528571428571,68207114,272.898,40.8,39753.244
"GB",2022 W04,70.84,44.1142857142857,68207114,272.898,40.8,39753.244
"GB",2022 W05,71.1385714285714,42.13,68207114,272.898,40.8,39753.244
"GB",2022 W06,71.39,40.9385714285714,68207114,272.898,40.8,39753.244
"GB",2022 W07,71.5985714285714,31.0185714285714,68207114,272.898,40.8,39753.244
"GE",2021 W47,24.825,43.9171428571429,3979773,65.032,38.7,9745.079
"GE",2021 W48,25.545,50,3979773,65.032,38.7,9745.079
"GE",2021 W49,26.014,50,3979773,65.032,38.7,9745.079
"GE",2021 W50,26.8414285714286,50,3979773,65.032,38.7,9745.079
"GE",2021 W51,27.764,46.8285714285714,3979773,65.032,38.7,9745.079
"GE",2021 W52,28.755,46.3,3979773,65.032,38.7,9745.079
"GE",2022 W01,29.164,44.44,3979773,65.032,38.7,9745.079
"GE",2022 W02,29.7633333333333,44.44,3979773,65.032,38.7,9745.079
"GE",2022 W03,30.1966666666667,44.44,3979773,65.032,38.7,9745.079
"GE",2022 W04,30.5116666666667,44.44,3979773,65.032,38.7,9745.079
"GE",2022 W05,30.7683333333333,49.2057142857143,3979773,65.032,38.7,9745.079
"GE",2022 W06,30.9366666666667,50,3979773,65.032,38.7,9745.079
"GE",2022 W07,31.1266666666667,50,3979773,65.032,38.7,9745.079
"GN",2021 W47,5.906,58.4657142857143,13497237,51.755,19,1998.926
"GN",2021 W48,6.03,59.26,13497237,51.755,19,1998.926
"GN",2021 W49,6.055,59.26,13497237,51.755,19,1998.926
"GN",2021 W50,6.2225,59.26,13497237,51.755,19,1998.926
"GN",2021 W51,6.39,60.19,13497237,51.755,19,1998.926
"GN",2021 W52,7.54333333333333,61.7757142857143,13497237,51.755,19,1998.926
"GN",2022 W01,9.4675,65.74,13497237,51.755,19,1998.926
"GN",2022 W02,9.58666666666667,65.74,13497237,51.755,19,1998.926
"GN",2022 W03,13.8075,65.74,13497237,51.755,19,1998.926
"GN",2022 W04,13.84,63.3614285714286,13497237,51.755,19,1998.926
"GN",2022 W05,13.8866666666667,60.19,13497237,51.755,19,1998.926
"GN",2022 W06,13.9,55.4242857142857,13497237,51.755,19,1998.926
"GN",2022 W07,13.8933333333333,54.63,13497237,51.755,19,1998.926
"GR",2021 W47,63.2585714285714,80.09,10370747,83.479,45.3,24574.382
"GR",2021 W48,64.0228571428571,80.09,10370747,83.479,45.3,24574.382
"GR",2021 W49,64.95,80.09,10370747,83.479,45.3,24574.382
"GR",2021 W50,65.9157142857143,80.09,10370747,83.479,45.3,24574.382
"GR",2021 W51,66.8014285714286,80.09,10370747,83.479,45.3,24574.382
"GR",2021 W52,67.7271428571429,78.11,10370747,83.479,45.3,24574.382
"GR",2022 W01,68.4628571428571,77.78,10370747,83.479,45.3,24574.382
"GR",2022 W02,69.2385714285714,77.78,10370747,83.479,45.3,24574.382
"GR",2022 W03,69.87,77.78,10370747,83.479,45.3,24574.382
"GR",2022 W04,70.3914285714286,77.78,10370747,83.479,45.3,24574.382
"GR",2022 W05,71.0085714285714,77.78,10370747,83.479,45.3,24574.382
"GR",2022 W06,71.5985714285714,72.22,10370747,83.479,45.3,24574.382
"GR",2022 W07,72.0685714285714,72.22,10370747,83.479,45.3,24574.382
"GT",2021 W47,21.63,46.76,18249868,157.834,22.9,7423.808
"GT",2021 W48,22.6114285714286,52.31,18249868,157.834,22.9,7423.808
"GT",2021 W49,23.4885714285714,58.6614285714286,18249868,157.834,22.9,7423.808
"GT",2021 W50,24.3,59.72,18249868,157.834,22.9,7423.808
"GT",2021 W51,25.0457142857143,59.72,18249868,157.834,22.9,7423.808
"GT",2021 W52,25.5914285714286,59.72,18249868,157.834,22.9,7423.808
"GT",2022 W01,26.1928571428571,59.72,18249868,157.834,22.9,7423.808
"GT",2022 W02,27.0785714285714,46.2285714285714,18249868,157.834,22.9,7423.808
"GT",2022 W03,27.9628571428571,43.98,18249868,157.834,22.9,7423.808
"GT",2022 W04,28.6471428571429,43.98,18249868,157.834,22.9,7423.808
"GT",2022 W05,29.2385714285714,50.5942857142857,18249868,157.834,22.9,7423.808
"GT",2022 W06,29.7928571428571,53.24,18249868,157.834,22.9,7423.808
"GT",2022 W07,30.14,53.24,18249868,157.834,22.9,7423.808
"GY",2021 W47,34.565,60.19,790329,3.952,26.3,7435.047
"GY",2021 W48,35.2775,56.2185714285714,790329,3.952,26.3,7435.047
"GY",2021 W49,35.81,54.63,790329,3.952,26.3,7435.047
"GY",2021 W50,36.45,51.85,790329,3.952,26.3,7435.047
"GY",2021 W51,36.8725,51.85,790329,3.952,26.3,7435.047
"GY",2021 W52,37.295,51.85,790329,3.952,26.3,7435.047
"GY",2022 W01,37.8425,59.2585714285714,790329,3.952,26.3,7435.047
"GY",2022 W02,38.39,77.78,790329,3.952,26.3,7435.047
"GY",2022 W03,38.82,77.78,790329,3.952,26.3,7435.047
"GY",2022 W04,39.45,77.78,790329,3.952,26.3,7435.047
"GY",2022 W05,39.72,77.78,790329,3.952,26.3,7435.047
"GY",2022 W06,40.48,77.78,790329,3.952,26.3,7435.047
"GY",2022 W07,40.91,77.78,790329,3.952,26.3,7435.047
"HK",2021 W47,59.7785714285714,52.78,7552800,7039.714,44.8,56054.92
"HK",2021 W48,60.1257142857143,55.1628571428571,7552800,7039.714,44.8,56054.92
"HK",2021 W49,60.4671428571429,55.56,7552800,7039.714,44.8,56054.92
"HK",2021 W50,60.8342857142857,55.56,7552800,7039.714,44.8,56054.92
"HK",2021 W51,61.2357142857143,55.56,7552800,7039.714,44.8,56054.92
"HK",2021 W52,61.6528571428571,55.56,7552800,7039.714,44.8,56054.92
"HK",2022 W01,62.0514285714286,58.3371428571429,7552800,7039.714,44.8,56054.92
"HK",2022 W02,62.4085714285714,65.2114285714286,7552800,7039.714,44.8,56054.92
"HK",2022 W03,62.73,65.74,7552800,7039.714,44.8,56054.92
"HK",2022 W04,63.3057142857143,65.74,7552800,7039.714,44.8,56054.92
"HK",2022 W05,63.8985714285714,65.74,7552800,7039.714,44.8,56054.92
"HK",2022 W06,65.39,65.74,7552800,7039.714,44.8,56054.92
"HK",2022 W07,66.9928571428571,65.74,7552800,7039.714,44.8,56054.92
"HU",2021 W47,60.388,29.2328571428571,9634162,108.043,43.4,26777.561
"HU",2021 W48,60.76,35.19,9634162,108.043,43.4,26777.561
"HU",2021 W49,61.032,37.57,9634162,108.043,43.4,26777.561
"HU",2021 W50,61.41,42.7257142857143,9634162,108.043,43.4,26777.561
"HU",2021 W51,61.7733333333333,40.74,9634162,108.043,43.4,26777.561
"HU",2021 W52,62.038,43.9142857142857,9634162,108.043,43.4,26777.561
"HU",2022 W01,62.292,51.85,9634162,108.043,43.4,26777.561
"HU",2022 W02,62.752,51.85,9634162,108.043,43.4,26777.561
"HU",2022 W03,63.008,51.85,9634162,108.043,43.4,26777.561
"HU",2022 W04,63.198,51.85,9634162,108.043,43.4,26777.561
"HU",2022 W05,63.418,51.85,9634162,108.043,43.4,26777.561
"HU",2022 W06,63.595,51.85,9634162,108.043,43.4,26777.561
"HU",2022 W07,63.81,51.85,9634162,108.043,43.4,26777.561
"ID",2021 W47,33.3042857142857,60.65,276361788,145.725,29.3,11188.744
"ID",2021 W48,35.1385714285714,60.65,276361788,145.725,29.3,11188.744
"ID",2021 W49,36.5871428571429,63.0328571428571,276361788,145.725,29.3,11188.744
"ID",2021 W50,38.0571428571429,63.43,276361788,145.725,29.3,11188.744
"ID",2021 W51,39.4742857142857,64.6171428571429,276361788,145.725,29.3,11188.744
"ID",2021 W52,40.81,66.2,276361788,145.725,29.3,11188.744
"ID",2022 W01,41.8014285714286,66.2,276361788,145.725,29.3,11188.744
"ID",2022 W02,42.8471428571429,65.0128571428571,276361788,145.725,29.3,11188.744
"ID",2022 W03,44.2285714285714,63.43,276361788,145.725,29.3,11188.744
"ID",2022 W04,45.7171428571429,63.43,276361788,145.725,29.3,11188.744
"ID",2022 W05,46.8728571428571,63.43,276361788,145.725,29.3,11188.744
"ID",2022 W06,48.33,63.43,276361788,145.725,29.3,11188.744
"ID",2022 W07,50.02,63.43,276361788,145.725,29.3,11188.744
"IN",2021 W47,30.3342857142857,45.83,1393409033,450.419,28.2,6426.674
"IN",2021 W48,33.0342857142857,49.8014285714286,1393409033,450.419,28.2,6426.674
"IN",2021 W49,35.7342857142857,51.39,1393409033,450.419,28.2,6426.674
"IN",2021 W50,38.3371428571429,50.1985714285714,1393409033,450.419,28.2,6426.674
"IN",2021 W51,40.5642857142857,50,1393409033,450.419,28.2,6426.674
"IN",2021 W52,42.79,55.2228571428571,1393409033,450.419,28.2,6426.674
"IN",2022 W01,44.5928571428571,72.69,1393409033,450.419,28.2,6426.674
"IN",2022 W02,46.3757142857143,72.69,1393409033,450.419,28.2,6426.674
"IN",2022 W03,48.1842857142857,80.6257142857143,1393409033,450.419,28.2,6426.674
"IN",2022 W04,49.89,83.8,1393409033,450.419,28.2,6426.674
"IN",2022 W05,51.7471428571429,82.2057142857143,1393409033,450.419,28.2,6426.674
"IN",2022 W06,53.31,76.3857142857143,1393409033,450.419,28.2,6426.674
"IN",2022 W07,54.8942857142857,72.2885714285714,1393409033,450.419,28.2,6426.674
"IE",2021 W47,76.6357142857143,44.44,4982904,69.874,38.7,67335.293
"IE",2021 W48,76.8485714285714,44.44,4982904,69.874,38.7,67335.293
"IE",2021 W49,77.0357142857143,49.2057142857143,4982904,69.874,38.7,67335.293
"IE",2021 W50,77.2157142857143,50,4982904,69.874,38.7,67335.293
"IE",2021 W51,77.3771428571429,52.78,4982904,69.874,38.7,67335.293
"IE",2021 W52,77.4785714285714,52.78,4982904,69.874,38.7,67335.293
"IE",2022 W01,77.5985714285714,52.78,4982904,69.874,38.7,67335.293
"IE",2022 W02,77.7185714285714,52.78,4982904,69.874,38.7,67335.293
"IE",2022 W03,77.8214285714286,44.3142857142857,4982904,69.874,38.7,67335.293
"IE",2022 W04,78.0028571428571,23.15,4982904,69.874,38.7,67335.293
"IE",2022 W05,78.5028571428571,23.15,4982904,69.874,38.7,67335.293
"IE",2022 W06,79.0271428571429,23.15,4982904,69.874,38.7,67335.293
"IE",2022 W07,79.4085714285714,23.15,4982904,69.874,38.7,67335.293
"IR",2021 W47,54.6,60.3857142857143,85028760,49.831,32.4,19082.62
"IR",2021 W48,56.63,61.3085714285714,85028760,49.831,32.4,19082.62
"IR",2021 W49,57.8,64.22,85028760,49.831,32.4,19082.62
"IR",2021 W50,59.2,60.3814285714286,85028760,49.831,32.4,19082.62
"IR",2021 W51,60.21,54.63,85028760,49.831,32.4,19082.62
"IR",2021 W52,60.82,54.63,85028760,49.831,32.4,19082.62
"IR",2022 W01,61.43,47.22,85028760,49.831,32.4,19082.62
"IR",2022 W02,62.385,49.3371428571429,85028760,49.831,32.4,19082.62
"IR",2022 W03,62.7866666666667,62.04,85028760,49.831,32.4,19082.62
"IR",2022 W04,63.36,62.04,85028760,49.831,32.4,19082.62
"IR",2022 W05,63.8928571428571,62.04,85028760,49.831,32.4,19082.62
"IR",2022 W06,64.3285714285714,62.04,85028760,49.831,32.4,19082.62
"IR",2022 W07,64.635,62.04,85028760,49.831,32.4,19082.62
"IQ",2021 W47,11.04,68.52,41179351,88.125,20,15663.986
"IQ",2021 W48,11.635,68.52,41179351,88.125,20,15663.986
"IQ",2021 W49,12.37,68.52,41179351,88.125,20,15663.986
"IQ",2021 W50,12.925,68.52,41179351,88.125,20,15663.986
"IQ",2021 W51,13.41,68.52,41179351,88.125,20,15663.986
"IQ",2021 W52,13.69,68.52,41179351,88.125,20,15663.986
"IQ",2022 W01,14.185,68.52,41179351,88.125,20,15663.986
"IQ",2022 W02,14.6066666666667,68.52,41179351,88.125,20,15663.986
"IQ",2022 W03,14.995,68.52,41179351,88.125,20,15663.986
"IQ",2022 W04,15.275,65.34,41179351,88.125,20,15663.986
"IQ",2022 W05,15.46,64.81,41179351,88.125,20,15663.986
"IQ",2022 W06,15.96,64.81,41179351,88.125,20,15663.986
"IQ",2022 W07,16.21,64.81,41179351,88.125,20,15663.986
"IS",2021 W47,76.085,38.0957142857143,368792,3.404,37.3,46482.958
"IS",2021 W48,76.275,38.89,368792,3.404,37.3,46482.958
"IS",2021 W49,76.47,38.0928571428571,368792,3.404,37.3,46482.958
"IS",2021 W50,76.695,37.96,368792,3.404,37.3,46482.958
"IS",2021 W51,76.87,37.96,368792,3.404,37.3,46482.958
"IS",2021 W52,76.965,37.96,368792,3.404,37.3,46482.958
"IS",2022 W01,77.07,37.96,368792,3.404,37.3,46482.958
"IS",2022 W02,77.27,40.3428571428571,368792,3.404,37.3,46482.958
"IS",2022 W03,77.43,40.74,368792,3.404,37.3,46482.958
"IS",2022 W04,77.58,37.96,368792,3.404,37.3,46482.958
"IS",2022 W05,77.7075,35.5857142857143,368792,3.404,37.3,46482.958
"IS",2022 W06,77.835,35.19,368792,3.404,37.3,46482.958
"IS",2022 W07,78.13,35.19,368792,3.404,37.3,46482.958
"IL",2021 W47,62.3214285714286,53.7,9291000,402.606,30.6,33132.32
"IL",2021 W48,62.3985714285714,56.48,9291000,402.606,30.6,33132.32
"IL",2021 W49,62.4771428571429,56.48,9291000,402.606,30.6,33132.32
"IL",2021 W50,62.7357142857143,56.48,9291000,402.606,30.6,33132.32
"IL",2021 W51,63.2828571428571,56.48,9291000,402.606,30.6,33132.32
"IL",2021 W52,63.7771428571429,56.48,9291000,402.606,30.6,33132.32
"IL",2022 W01,64.1814285714286,56.48,9291000,402.606,30.6,33132.32
"IL",2022 W02,64.6942857142857,56.48,9291000,402.606,30.6,33132.32
"IL",2022 W03,65.1771428571429,56.48,9291000,402.606,30.6,33132.32
"IL",2022 W04,65.4871428571429,56.48,9291000,402.606,30.6,33132.32
"IL",2022 W05,65.6928571428572,56.48,9291000,402.606,30.6,33132.32
"IL",2022 W06,65.7971428571429,48.15,9291000,402.606,30.6,33132.32
"IL",2022 W07,65.8457142857143,48.15,9291000,402.606,30.6,33132.32
"IT",2021 W47,72.8914285714286,71.3,60367471,205.859,47.9,35220.084
"IT",2021 W48,73.1142857142857,71.3,60367471,205.859,47.9,35220.084
"IT",2021 W49,73.3385714285714,76.85,60367471,205.859,47.9,35220.084
"IT",2021 W50,73.5785714285714,76.85,60367471,205.859,47.9,35220.084
"IT",2021 W51,73.8271428571429,76.85,60367471,205.859,47.9,35220.084
"IT",2021 W52,74.0857142857143,76.85,60367471,205.859,47.9,35220.084
"IT",2022 W01,74.43,76.85,60367471,205.859,47.9,35220.084
"IT",2022 W02,74.9714285714286,76.85,60367471,205.859,47.9,35220.084
"IT",2022 W03,75.4785714285714,76.85,60367471,205.859,47.9,35220.084
"IT",2022 W04,76.0271428571428,76.85,60367471,205.859,47.9,35220.084
"IT",2022 W05,76.7085714285714,76.85,60367471,205.859,47.9,35220.084
"IT",2022 W06,77.4371428571429,76.85,60367471,205.859,47.9,35220.084
"IT",2022 W07,78.0157142857143,76.85,60367471,205.859,47.9,35220.084
"JM",2021 W47,16.852,76.3257142857143,2973462,266.879,31.4,8193.571
"JM",2021 W48,17.3171428571429,83.4657142857143,2973462,266.879,31.4,8193.571
"JM",2021 W49,17.8566666666667,77.12,2973462,266.879,31.4,8193.571
"JM",2021 W50,18.4133333333333,75.93,2973462,266.879,31.4,8193.571
"JM",2021 W51,18.7816666666667,77.2514285714286,2973462,266.879,31.4,8193.571
"JM",2021 W52,18.99,77.78,2973462,266.879,31.4,8193.571
"JM",2022 W01,19.3625,74.07,2973462,266.879,31.4,8193.571
"JM",2022 W02,19.835,74.07,2973462,266.879,31.4,8193.571
"JM",2022 W03,20.2783333333333,74.07,2973462,266.879,31.4,8193.571
"JM",2022 W04,20.7275,74.07,2973462,266.879,31.4,8193.571
"JM",2022 W05,21.0157142857143,74.07,2973462,266.879,31.4,8193.571
"JM",2022 W06,21.3333333333333,74.07,2973462,266.879,31.4,8193.571
"JM",2022 W07,21.5583333333333,74.07,2973462,266.879,31.4,8193.571
"JO",2021 W47,36.1116666666667,33.4657142857143,10269022,109.285,23.2,8337.49
"JO",2021 W48,36.6,34.26,10269022,109.285,23.2,8337.49
"JO",2021 W49,37.0442857142857,34.26,10269022,109.285,23.2,8337.49
"JO",2021 W50,37.4733333333333,34.26,10269022,109.285,23.2,8337.49
"JO",2021 W51,37.882,34.26,10269022,109.285,23.2,8337.49
"JO",2021 W52,38.255,34.26,10269022,109.285,23.2,8337.49
"JO",2022 W01,38.809,34.26,10269022,109.285,23.2,8337.49
"JO",2022 W02,39.7683333333333,34.26,10269022,109.285,23.2,8337.49
"JO",2022 W03,40.29,34.26,10269022,109.285,23.2,8337.49
"JO",2022 W04,40.76,34.26,10269022,109.285,23.2,8337.49
"JO",2022 W05,41.49,34.26,10269022,109.285,23.2,8337.49
"JO",2022 W06,41.81,34.26,10269022,109.285,23.2,8337.49
"JO",2022 W07,42.04,34.26,10269022,109.285,23.2,8337.49
"JP",2021 W47,76.8825,47.22,126050796,347.778,48.2,39002.223
"JP",2021 W48,77.3575,47.22,126050796,347.778,48.2,39002.223
"JP",2021 W49,77.68,47.22,126050796,347.778,48.2,39002.223
